detail_id,transaction_id,item_id,quantity,payment_date,customer_id,customer_name,registration_date,email,gender,age,birth,pref,item_name,item_price,price
4976,T0000004846,S001,1,2019-06-08 03:45:34,PL498703,ÃÖ½Ã¿í,2019-05-31 1:53,hayakawa_akira@example.com,M,63,1955-09-08,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
4977,T0000004847,S003,1,2019-06-08 04:25:02,TS683058,ÀÌ¼ÛÇÏ,2019-03-23 3:55,seki_ryuukichi@example.com,M,54,1965-07-21,±¤ÁÖ±¤¿ª½Ã,PC-C,120000,120000
4978,T0000004848,S004,1,2019-06-08 04:34:49,HI779743,±è¾Æ·Ð,2019-02-01 14:55,yamada_ayako@example.com,F,44,1974-10-14,´ë±¸±¤¿ª½Ã,PC-D,180000,180000
4979,T0000004849,S004,1,2019-06-08 06:46:55,HD984626,¹Úµ¿È¯,2019-04-27 2:02,fukada_kei@example.com,M,61,1958-05-06,´ë±¸±¤¿ª½Ã,PC-D,180000,180000
4980,T0000004850,S004,1,2019-06-08 07:15:48,OA406727,ÀÌ½½±â,2019-03-13 7:24,miyagi_you@example.com,M,42,1977-03-21,¿ï»ê±¤¿ª½Ã,PC-D,180000,180000
4981,T0000004851,S005,1,2019-06-08 07:41:14,AS793257,ÀÌÇØ¸²,2019-03-20 19:11,nagao_masashi@example.com,M,29,1990-01-12,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
4982,T0000004852,S005,1,2019-06-08 07:48:24,TS568764,±è¼­À±,2019-01-12 9:33,nishiwaki_ken@example.com,M,64,1955-02-03,´ë±¸±¤¿ª½Ã,PC-E,210000,210000
4983,T0000004853,S005,1,2019-06-08 08:10:52,HI128243,±èÁøÀ²,2019-02-06 16:52,satou_kouhei@example.com,M,73,1946-05-05,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
4984,T0000004854,S001,1,2019-06-08 08:46:35,HD625027,ÃÖ¼ö¾Æ,2019-06-08 1:24,kurotani_atsushi@example.com,M,52,1966-12-30,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
4985,T0000004855,S001,2,2019-06-08 08:52:57,TS760331,¹Ú½ÂÂù,2019-04-16 21:40,sugasawa_momoko@example.com,F,73,1945-11-29,ºÎ»ê±¤¿ª½Ã,PC-A,50000,100000
4986,T0000004856,S004,1,2019-06-08 08:55:55,OA869095,±èÀ¯¼º,2019-01-13 5:39,kurosawa_asaka@example.com,F,55,1963-08-08,´ëÀü±¤¿ª½Ã,PC-D,180000,180000
4987,T0000004857,S001,1,2019-06-08 09:09:06,TS651558,ÀÌ³ª°â,2019-03-19 15:52,ichihara_mitsuhiro@example.com,M,44,1974-12-01,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
4988,T0000004858,S002,1,2019-06-08 10:08:17,TS537121,±èÀ±±Ô,2019-02-16 6:46,ochiai_aya@example.com,F,24,1994-10-05,±¤ÁÖ±¤¿ª½Ã,PC-B,85000,85000
4989,T0000004859,S005,1,2019-06-08 10:09:38,TS020727,ÃÖ¹ÎÁÖ,2019-05-26 12:37,motohashi_yuu@example.com,F,34,1985-05-20,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
4990,T0000004860,S004,1,2019-06-08 10:40:35,IK373014,ÀÌ´ë°â,2019-02-20 18:33,panzetta_yuuichi@example.com,M,61,1958-05-20,ÀÎÃµ±¤¿ª½Ã,PC-D,180000,180000
4991,T0000004861,S005,1,2019-06-08 11:11:32,IK638789,ÀÌÅÂ°ü,2019-02-27 13:16,takenaka_yoshimasa@example.com,M,76,1943-07-17,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
4992,T0000004862,S001,2,2019-06-08 11:15:09,AS941998,±èÁ¾¿ì,2019-01-25 5:05,katsuda_masashi@example.com,M,62,1957-08-01,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,100000
4993,T0000004863,S005,1,2019-06-08 13:12:43,HD117235,ÃÖ¼ÒÀ²,2019-05-23 23:04,kuroiwa_kouji@example.com,M,80,1939-05-08,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
4994,T0000004864,S005,1,2019-06-08 14:45:16,GD671138,ÀÌ·ÁÀº,2019-03-16 20:12,wakasugi_tasuku@example.com,M,66,1952-09-04,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
4995,T0000004865,S003,1,2019-06-08 15:07:11,IK619199,±è¾îÁø,2019-01-30 14:11,koizumi_nao@example.com,F,49,1969-09-30,¼­¿ïÆ¯º°½Ã,PC-C,120000,120000
4996,T0000004866,S001,3,2019-06-08 15:35:00,IK109332,ÀÌÂ÷Àº,2019-04-03 18:40,aihara_hironari@example.com,M,25,1993-09-14,¼­¿ïÆ¯º°½Ã,PC-A,50000,150000
4997,T0000004867,S001,3,2019-06-08 15:43:52,OA215868,ÀÌÁ¶ÀÌ,2019-03-17 5:33,kosuge_tohru@example.com,M,34,1985-06-10,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,150000
4998,T0000004868,S005,1,2019-06-08 17:17:20,PL613382,¹ÚÀç¿í,2019-04-27 9:46,katayama_sansei@example.com,M,79,1940-01-14,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
4999,T0000004869,S003,1,2019-06-08 17:18:18,HD502657,ÃÖ¹ÎÇö,2019-05-31 1:11,sotoyama_yuu@example.com,F,72,1947-02-01,ºÎ»ê±¤¿ª½Ã,PC-C,120000,120000
5000,T0000004870,S002,3,2019-06-08 17:57:05,IK514038,ÀÌÁ¦Àº,2019-03-31 7:26,takigawa_meibi@example.com,F,59,1959-09-29,ºÎ»ê±¤¿ª½Ã,PC-B,85000,255000
5001,T0000004871,S003,1,2019-06-08 19:53:49,GD574697,ÀÌÀ²¸®,2019-03-15 15:30,kiuchi_shinichi@example.com,M,68,1950-11-16,´ë±¸±¤¿ª½Ã,PC-C,120000,120000
5002,T0000004872,S001,2,2019-06-08 20:19:30,HI532336,¹Ú½ÂÁÖ,2019-04-19 21:53,takahara_hitori@example.com,M,63,1956-03-29,´ëÀü±¤¿ª½Ã,PC-A,50000,100000
5003,T0000004873,S004,1,2019-06-08 20:51:35,PL944541,¹ÚÁÖ¿µ,2019-04-14 23:49,kikuta_yuuichi@example.com,M,67,1951-09-06,´ëÀü±¤¿ª½Ã,PC-D,180000,180000
5004,T0000004874,S003,2,2019-06-08 21:32:26,HD055368,ÀÌ¼ø¿ì,2019-02-25 13:53,sasaki_tooru@example.com,M,60,1959-05-19,¼­¿ïÆ¯º°½Ã,PC-C,120000,240000
5005,T0000004875,S002,2,2019-06-08 21:47:11,GD761011,ÀÌÇýÀ±,2019-03-07 15:28,kondou_asaka@example.com,F,30,1989-07-17,¼­¿ïÆ¯º°½Ã,PC-B,85000,170000
5006,T0000004875,S005,1,2019-06-08 21:47:11,GD761011,ÀÌÇýÀ±,2019-03-07 15:28,kondou_asaka@example.com,F,30,1989-07-17,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
5007,T0000004876,S004,1,2019-06-08 23:12:06,AS875048,ÃÖÁ¤¹ü,2019-06-05 21:16,sada_hana@example.com,F,61,1958-06-26,¼­¿ïÆ¯º°½Ã,PC-D,180000,180000
5008,T0000004877,S005,1,2019-06-08 23:16:31,OA283746,±èÅÂÇü,2019-01-24 20:58,karasawa_haruka@example.com,F,80,1939-03-20,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
5009,T0000004878,S002,1,2019-06-08 23:32:18,OA663815,¹ÚÀçÈ«,2019-05-13 10:37,takasawa_misaki@example.com,F,40,1979-04-17,±¤ÁÖ±¤¿ª½Ã,PC-B,85000,85000
5010,T0000004879,S005,1,2019-06-08 23:48:44,GD308876,ÀÌ¿©¸°,2019-04-07 7:36,ogura_kenichi@example.com,M,54,1965-04-07,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
5011,T0000004880,S005,1,2019-06-09 00:10:35,PL560462,¹Ú¿ëÀç,2019-05-08 13:55,tomisawa_mirai@example.com,M,21,1998-05-08,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
5012,T0000004881,S001,1,2019-06-09 01:58:05,PL649133,±èÁÖÇõ,2019-01-08 8:19,miyake_kaoru@example.com,F,62,1957-02-20,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
5013,T0000004882,S002,1,2019-06-09 04:32:04,OA161496,ÃÖÀÌ¼­,2019-05-24 23:24,furuyama_tasuku@example.com,M,71,1948-03-16,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
5014,T0000004883,S003,1,2019-06-09 04:46:05,IK371201,¹ÚÀ±ÈÄ,2019-04-17 12:37,okada_kenichi@example.com,M,34,1985-03-02,ºÎ»ê±¤¿ª½Ã,PC-C,120000,120000
5015,T0000004884,S003,1,2019-06-09 04:59:52,AS404195,±èÅÂÇÑ,2019-02-11 1:50,ando_stmaria@example.com,M,61,1958-01-28,´ë±¸±¤¿ª½Ã,PC-C,120000,120000
5016,T0000004885,S004,1,2019-06-09 05:26:30,OA981813,¹ÚÇö¿ì,2019-04-10 23:04,oohara_tamaki@example.com,F,48,1970-08-20,¿ï»ê±¤¿ª½Ã,PC-D,180000,180000
5017,T0000004886,S002,2,2019-06-09 05:33:06,HD321813,ÀÌ¿ì°â,2019-02-19 13:57,kaionji_ami@example.com,F,27,1991-12-30,¼­¿ïÆ¯º°½Ã,PC-B,85000,170000
5018,T0000004887,S002,2,2019-06-09 06:02:32,IK952589,±è·¡¿ø,2019-02-05 9:14,takasaki_tsutomu@example.com,M,48,1970-09-30,´ëÀü±¤¿ª½Ã,PC-B,85000,170000
5019,T0000004888,S004,1,2019-06-09 06:02:58,IK055692,±èÀ±»ó,2019-01-29 6:56,hirao_masakazu@example.com,M,67,1952-02-03,¿ï»ê±¤¿ª½Ã,PC-D,180000,180000
5020,T0000004889,S002,3,2019-06-09 08:12:11,OA736727,ÃÖ½Ã¾Æ,2019-06-08 19:19,onoda_ikue@example.com,F,37,1981-08-31,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,255000
5021,T0000004890,S001,1,2019-06-09 08:27:30,GD883603,ÀÌÀº¼­,2019-02-22 18:10,toda_sanma@example.com,M,55,1963-10-05,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
5022,T0000004891,S003,1,2019-06-09 10:07:09,HD982934,ÀÌÀ±¾Æ,2019-03-02 14:32,aizawa_shinnosuke@example.com,M,79,1939-10-06,´ë±¸±¤¿ª½Ã,PC-C,120000,120000
5023,T0000004892,S005,1,2019-06-09 10:59:43,HI345781,¹ÚÃ¤¿ì,2019-05-02 21:08,kanai_hidetsugu@example.com,M,43,1975-09-03,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
5024,T0000004892,S003,1,2019-06-09 10:59:43,HI345781,¹ÚÃ¤¿ì,2019-05-02 21:08,kanai_hidetsugu@example.com,M,43,1975-09-03,¼­¿ïÆ¯º°½Ã,PC-C,120000,120000
5025,T0000004893,S002,1,2019-06-09 11:00:55,TS492813,ÀÌ¶óÀÌ,2019-04-06 9:13,fujii_kaoru@example.com,M,55,1963-11-03,±¤ÁÖ±¤¿ª½Ã,PC-B,85000,85000
5026,T0000004894,S001,3,2019-06-09 11:08:41,OA207651,±èÀ±¿ì,2019-01-02 15:56,kanezawa_tomoka@example.com,F,72,1947-03-01,¿ï»ê±¤¿ª½Ã,PC-A,50000,150000
5027,T0000004895,S001,1,2019-06-09 11:10:57,AS980426,ÀÌÀ±°æ,2019-03-13 13:37,shinozaki_yuu@example.com,F,29,1989-12-08,¿ï»ê±¤¿ª½Ã,PC-A,50000,50000
5028,T0000004896,S005,1,2019-06-09 11:46:22,OA273247,ÀÌ¿¹¶ó,2019-04-02 20:33,shirota_reina@example.com,F,59,1960-01-18,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
5029,T0000004896,S002,1,2019-06-09 11:46:22,OA273247,ÀÌ¿¹¶ó,2019-04-02 20:33,shirota_reina@example.com,F,59,1960-01-18,ºÎ»ê±¤¿ª½Ã,PC-B,85000,85000
5030,T0000004897,S002,1,2019-06-09 11:57:30,AS352069,ÃÖ¼ö¹ü,2019-06-01 2:52,kihara_mitsuomi@example.com,M,36,1982-11-23,´ëÀü±¤¿ª½Ã,PC-B,85000,85000
5031,T0000004898,S005,1,2019-06-09 12:18:40,HI248417,±è¸®È£,2019-02-05 5:26,asada_miduki@example.com,F,77,1942-01-26,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
5032,T0000004899,S004,1,2019-06-09 12:45:01,IK205407,ÃÖ¾ÆÁø,2019-06-03 3:20,tsugawa_mayuko@example.com,F,47,1971-09-17,ºÎ»ê±¤¿ª½Ã,PC-D,180000,180000
5033,T0000004900,S001,2,2019-06-09 13:29:07,HD113386,ÀÌÁöÀÌ,2019-03-17 22:44,kubota_kenichi@example.com,M,61,1958-07-13,´ëÀü±¤¿ª½Ã,PC-A,50000,100000
5034,T0000004901,S005,1,2019-06-09 13:40:55,HD366734,¹ÚÁö¼º,2019-04-12 19:30,misawa_nao@example.com,F,35,1983-10-29,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
5035,T0000004902,S002,1,2019-06-09 13:42:41,OA336098,ÀÌ¼ºÇÑ,2019-02-26 7:09,taki_keisuke@example.com,M,38,1980-09-02,±¤ÁÖ±¤¿ª½Ã,PC-B,85000,85000
5036,T0000004903,S001,2,2019-06-09 14:06:14,HI687125,±è°­Èñ,2019-01-26 6:34,tanimoto_kaoru@example.com,F,28,1991-06-07,ºÎ»ê±¤¿ª½Ã,PC-A,50000,100000
5037,T0000004904,S001,2,2019-06-09 14:44:50,IK820199,ÀÌ¹Ì·É,2019-04-03 3:42,nagano_kousuke@example.com,M,45,1974-05-18,¼­¿ïÆ¯º°½Ã,PC-A,50000,100000
5038,T0000004905,S004,2,2019-06-09 15:27:58,PL432893,ÀÌ¿¹¶÷,2019-02-21 13:46,shimura_akinobu@example.com,M,59,1960-06-14,ÀÎÃµ±¤¿ª½Ã,PC-D,180000,360000
5039,T0000004906,S001,1,2019-06-09 15:41:42,TS457036,±è·çÀÌ,2019-02-05 18:43,iwase_reina@example.com,F,77,1942-04-08,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
5040,T0000004907,S001,1,2019-06-09 16:54:15,GD311895,¹ÚÈ¯,2019-04-26 14:22,tannno_airi@example.com,F,71,1948-06-03,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
5041,T0000004908,S001,1,2019-06-09 17:21:01,HD247559,ÀÌÁÖ¹Î,2019-04-05 21:05,kashiwagi_takashi@example.com,M,56,1963-03-07,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
5042,T0000004909,S005,1,2019-06-09 18:44:49,AS320552,¹Ú¿ìÁØ,2019-04-19 19:35,ogawa_sanma@example.com,M,48,1971-04-24,´ë±¸±¤¿ª½Ã,PC-E,210000,210000
5043,T0000004910,S001,2,2019-06-09 19:18:23,HD711126,±è¿ìÀç,2019-01-19 6:09,irie_yuuji@example.com,M,76,1943-04-13,ºÎ»ê±¤¿ª½Ã,PC-A,50000,100000
5044,T0000004911,S002,1,2019-06-09 19:29:32,AS870817,±è´ëÇÑ,2019-01-23 17:03,kinoshita_miho@example.com,F,20,1999-07-27,´ëÀü±¤¿ª½Ã,PC-B,85000,85000
5045,T0000004912,S003,1,2019-06-09 19:46:58,PL322930,¹ÚÀÎÈÄ,2019-05-14 19:48,kasai_yoshiki@example.com,M,61,1958-03-19,´ëÀü±¤¿ª½Ã,PC-C,120000,120000
5046,T0000004913,S002,1,2019-06-09 20:04:11,HD981504,ÃÖÃ¤ºó,2019-06-06 4:44,nakao_yuu@example.com,F,33,1986-07-10,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
5047,T0000004914,S002,1,2019-06-09 20:21:04,TS244750,ÀÌÁÖÀÌ,2019-03-14 19:22,hirai_rie@example.com,F,72,1946-11-13,´ë±¸±¤¿ª½Ã,PC-B,85000,85000
5048,T0000004915,S002,1,2019-06-09 21:07:14,HI715559,ÃÖÇÑ½Â,2019-06-02 14:59,ichiki_koutarou@example.com,M,25,1994-03-13,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
5049,T0000004916,S002,1,2019-06-09 21:35:11,OA602580,±è¼º¼ö,2019-02-03 11:53,abe_reiko@example.com,F,58,1961-07-28,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
5050,T0000004917,S003,1,2019-06-09 23:31:02,PL652437,ÃÖÃ¤¸°,2019-06-09 8:45,sunakawa_sousuke@example.com,M,46,1973-01-18,ÀÎÃµ±¤¿ª½Ã,PC-C,120000,120000
5051,T0000004917,S001,1,2019-06-09 23:31:02,PL652437,ÃÖÃ¤¸°,2019-06-09 8:45,sunakawa_sousuke@example.com,M,46,1973-01-18,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
5052,T0000004918,S002,1,2019-06-09 23:39:46,HD182637,ÀÌÈ¿½Â,2019-02-19 15:57,kojima_shidou@example.com,M,56,1963-04-28,´ëÀü±¤¿ª½Ã,PC-B,85000,85000
5053,T0000004919,S001,2,2019-06-10 00:22:46,TS165036,ÀÌ¿µÀº,2019-03-09 13:47,akagi_hanako@example.com,F,69,1950-03-08,´ëÀü±¤¿ª½Ã,PC-A,50000,100000
5054,T0000004920,S001,1,2019-06-10 00:57:46,PL267719,±èÁØ°æ,2019-02-14 22:25,kawagoe_reina@example.com,F,57,1961-09-18,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
5055,T0000004921,S005,1,2019-06-10 02:31:29,GD309433,¹ÚÀ¯¼º,2019-04-21 5:00,shiraishi_kaoru@example.com,F,45,1974-03-30,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
5056,T0000004922,S003,1,2019-06-10 03:00:55,IK761183,ÃÖ±â¼º,2019-05-23 5:50,fuji_atsuko@example.com,F,38,1981-07-31,¼­¿ïÆ¯º°½Ã,PC-C,120000,120000
5057,T0000004923,S001,1,2019-06-10 03:25:45,IK371201,¹ÚÀ±ÈÄ,2019-04-17 12:37,okada_kenichi@example.com,M,34,1985-03-02,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
5058,T0000004924,S004,1,2019-06-10 04:45:30,PL004477,ÃÖÁ¤È¿,2019-06-03 16:42,horie_mikako@example.com,F,36,1983-04-11,±¤ÁÖ±¤¿ª½Ã,PC-D,180000,180000
5059,T0000004925,S001,1,2019-06-10 04:53:15,GD900956,¹Úµ¿¿ø,2019-04-26 4:24,kusano_misa@example.com,F,27,1992-05-06,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
5060,T0000004926,S001,1,2019-06-10 07:16:13,TS614929,±èÀ±°Ç,2019-01-13 11:44,akimoto_mayuko@example.com,F,69,1950-05-15,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
5061,T0000004927,S002,1,2019-06-10 07:33:15,GD942457,¹ÚÀÌ¾È,2019-04-13 2:30,kannbara_yuuta@example.com,M,60,1959-06-27,´ëÀü±¤¿ª½Ã,PC-B,85000,85000
5062,T0000004928,S001,2,2019-06-10 07:41:15,GD735013,±èÀÌÂù,2019-01-23 19:13,yanagiya_manami@example.com,F,74,1944-09-26,¼­¿ïÆ¯º°½Ã,PC-A,50000,100000
5063,T0000004929,S005,1,2019-06-10 08:24:30,HI611999,±è»óÇå,2019-02-08 12:33,aihara_shunji@example.com,M,43,1976-05-20,±¤ÁÖ±¤¿ª½Ã,PC-E,210000,210000
5064,T0000004930,S002,1,2019-06-10 09:33:40,HD287652,ÀÌ½Å¿µ,2019-03-19 20:41,mizutani_yuki@example.com,F,30,1989-04-15,±¤ÁÖ±¤¿ª½Ã,PC-B,85000,85000
5065,T0000004931,S005,1,2019-06-10 10:07:47,GD960920,±è¼öºó,2019-01-17 3:04,konndou_natsumi@example.com,F,50,1968-09-02,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
5066,T0000004932,S005,1,2019-06-10 10:13:04,OA314234,ÃÖ°­Çõ,2019-05-24 19:24,rokkaku_ayame@example.com,F,49,1969-09-14,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
5067,T0000004933,S004,1,2019-06-10 10:26:09,OA952474,±èÀ¯È£,2019-01-27 21:32,oobayashi_nana@example.com,F,59,1960-07-09,ÀÎÃµ±¤¿ª½Ã,PC-D,180000,180000
5068,T0000004934,S002,1,2019-06-10 12:51:30,HD565792,±è¼­¿ì,2019-01-04 12:38,nakahara_ami@example.com,F,74,1944-11-10,´ëÀü±¤¿ª½Ã,PC-B,85000,85000
5069,T0000004935,S003,1,2019-06-10 13:38:09,HD547869,¹ÚÀº±â,2019-05-13 18:58,ezaki_kouji@example.com,M,24,1995-01-29,¼­¿ïÆ¯º°½Ã,PC-C,120000,120000
5070,T0000004936,S001,1,2019-06-10 13:55:30,HD123842,±èÁØÈ£,2019-01-03 9:20,kanzaki_keiji@example.com,M,74,1944-11-17,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
5071,T0000004937,S002,2,2019-06-10 14:20:12,HD908685,±è±âÈÆ,2019-01-27 9:01,sanada_erika@example.com,F,27,1991-12-12,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,170000
5072,T0000004938,S001,2,2019-06-10 16:45:25,OA324857,ÃÖ´ë±Ô,2019-06-05 22:53,kanayama_takeshi@example.com,M,65,1954-03-19,´ëÀü±¤¿ª½Ã,PC-A,50000,100000
5073,T0000004939,S005,1,2019-06-10 16:51:22,HI501312,±èµµÀº,2019-01-31 10:27,shimabukuro_shunji@example.com,M,56,1963-05-03,´ë±¸±¤¿ª½Ã,PC-E,210000,210000
5074,T0000004940,S002,2,2019-06-10 17:44:21,IK980980,ÀÌÀÌÀ½,2019-03-29 3:59,ueda_miduki@example.com,F,52,1967-03-13,¼­¿ïÆ¯º°½Ã,PC-B,85000,170000
5075,T0000004941,S004,1,2019-06-10 21:50:33,IK627931,±è»óÇõ,2019-01-20 3:50,tanaka_atsushi@example.com,M,42,1977-03-19,ÀÎÃµ±¤¿ª½Ã,PC-D,180000,180000
5076,T0000004942,S001,1,2019-06-10 22:06:45,PL527945,ÃÖº´±Ô,2019-06-06 7:17,yanagiya_toshie@example.com,F,40,1979-01-05,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
5077,T0000004943,S001,1,2019-06-10 22:36:18,GD283718,±è°­¿ì,2019-01-12 17:12,sakurada_keiko@example.com,F,61,1958-01-21,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
5078,T0000004943,S004,1,2019-06-10 22:36:18,GD283718,±è°­¿ì,2019-01-12 17:12,sakurada_keiko@example.com,F,61,1958-01-21,´ëÀü±¤¿ª½Ã,PC-D,180000,180000
5079,T0000004944,S002,1,2019-06-10 23:16:50,AS175707,¹Ú¼öÂù,2019-04-27 15:01,ujiie_mia@example.com,F,62,1957-06-06,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,85000
5080,T0000004945,S003,1,2019-06-10 23:19:16,AS275753,¹Ú¿µÁØ,2019-04-15 17:02,fujikawa_satomi@example.com,F,20,1998-12-14,ÀÎÃµ±¤¿ª½Ã,PC-C,120000,120000
5081,T0000004946,S004,2,2019-06-10 23:36:57,HD516896,ÀÌ¼öÁö,2019-03-05 23:17,nagata_kazuya@example.com,M,20,1998-12-07,ºÎ»ê±¤¿ª½Ã,PC-D,180000,360000
5082,T0000004947,S004,1,2019-06-11 00:02:30,TS490052,ÀÌÂù¿ë,2019-02-24 9:26,nagase_noriko@example.com,F,42,1977-07-30,´ë±¸±¤¿ª½Ã,PC-D,180000,180000
5083,T0000004948,S005,1,2019-06-11 00:23:41,HD074404,¹ÚÅÂ¹Î,2019-04-12 20:57,yoshiwara_haruka@example.com,F,22,1996-10-27,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
5084,T0000004949,S001,1,2019-06-11 00:58:54,PL597186,ÀÌ¿¤¸®,2019-03-23 17:00,iwama_miki@example.com,F,70,1949-06-19,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
5085,T0000004950,S001,1,2019-06-11 01:40:37,OA057953,ÀÌ¶óÇÏ,2019-04-09 7:58,ishiwatari_kogan@example.com,M,44,1975-06-04,¿ï»ê±¤¿ª½Ã,PC-A,50000,50000
5086,T0000004951,S001,2,2019-06-11 01:48:04,PL247947,ÃÖÁ¤,2019-05-25 16:41,yoshioka_ryousuke@example.com,M,33,1986-05-31,´ë±¸±¤¿ª½Ã,PC-A,50000,100000
5087,T0000004952,S001,2,2019-06-11 01:48:22,HD188491,ÃÖµ¿·ü,2019-05-25 10:20,hirota_sayaka@example.com,F,49,1970-02-25,¼­¿ïÆ¯º°½Ã,PC-A,50000,100000
5088,T0000004952,S003,2,2019-06-11 01:48:22,HD188491,ÃÖµ¿·ü,2019-05-25 10:20,hirota_sayaka@example.com,F,49,1970-02-25,¼­¿ïÆ¯º°½Ã,PC-C,120000,240000
5089,T0000004953,S005,1,2019-06-11 02:11:02,TS536483,±èÀ±ÁØ,2019-01-16 21:38,isono_jin@example.com,M,60,1959-02-05,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
5090,T0000004954,S001,2,2019-06-11 03:09:17,IK297810,±èÀÇÁø,2019-01-28 3:30,fujikawa_eiichi@example.com,M,36,1983-01-29,´ëÀü±¤¿ª½Ã,PC-A,50000,100000
5091,T0000004955,S003,1,2019-06-11 03:18:09,PL886444,¹ÚÈ¿ºó,2019-05-14 20:18,asakawa_masaru@example.com,M,71,1948-05-22,¼­¿ïÆ¯º°½Ã,PC-C,120000,120000
5092,T0000004956,S001,1,2019-06-11 05:07:06,TS021036,¹ÚÁÖÈ¯,2019-04-14 6:09,nagaya_jun@example.com,M,58,1961-06-14,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
5093,T0000004957,S002,1,2019-06-11 05:13:14,HI531972,±èÁØÇõ,2019-01-02 4:59,miyasako_sora@example.com,F,67,1952-06-21,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,85000
5094,T0000004958,S002,1,2019-06-11 05:23:18,GD585679,±è¼ö¾È,2019-02-02 10:05,kitou_hiromasa@example.com,M,39,1979-11-25,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
5095,T0000004959,S005,1,2019-06-11 06:18:47,PL697195,¹Ú°­À±,2019-05-06 14:58,ichida_asahi@example.com,F,62,1957-04-13,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
5096,T0000004960,S003,1,2019-06-11 09:18:24,OA484479,±è½Ã¿µ,2019-01-15 21:42,ohara_michiko@example.com,F,36,1983-02-05,´ë±¸±¤¿ª½Ã,PC-C,120000,120000
5097,T0000004961,S001,1,2019-06-11 09:28:42,AS473535,¹ÚÅÂ°â,2019-05-04 23:22,kaneda_reina@example.com,F,70,1949-02-13,±¤ÁÖ±¤¿ª½Ã,PC-A,50000,50000
5098,T0000004962,S001,1,2019-06-11 09:44:34,HI201910,ÀÌÁøÇå,2019-02-19 9:00,satou_yuu@example.com,F,39,1979-10-08,±¤ÁÖ±¤¿ª½Ã,PC-A,50000,50000
5099,T0000004963,S004,1,2019-06-11 10:11:46,TS822034,ÀÌÀ¯Èñ,2019-03-13 6:22,miura_mika@example.com,F,34,1985-07-04,´ëÀü±¤¿ª½Ã,PC-D,180000,180000
5100,T0000004964,S005,1,2019-06-11 10:23:58,HI911192,ÃÖ¿î,2019-05-30 2:28,katou_hitomi@example.com,F,30,1989-07-15,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
5101,T0000004965,S001,1,2019-06-11 10:59:11,AS501123,ÀÌÀÇÁ¤,2019-04-01 15:52,iwai_kou@example.com,F,21,1998-01-03,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
